RECORD_TYPE,ORIGIN_RUN_ID,PILOT_ID,OBSERVATION_ID,EXPRESSION_FAMILY_ID,QUERY_TYPE,APPLICABILITY,NA_REASON,SURFACE_ROLE,ENGINE_OR_SURFACE,SOURCE_DOMAIN,QUERY_EXACT,SEARCH_URL,SEARCHED_AT_UTC,LOCALE,ACCESS_STATUS,ORGANIC_TARGET,ORGANIC_COUNT,ANALYST,RUN_NOTES,RESULT_ORDINAL,RESULT_URL,FINAL_URL,DOMAIN_OR_PLATFORM,RESULT_TITLE,SELLER_CREATOR,SELLER_RELATION,VISIBLE_PUBLICATION_DATE,MATCH_ELEMENTS,MATERIAL_MATCH,TRACEABLE_SOURCE,MATCH_NOTES,REPRESENTATIVE,CANONICAL_OBSERVATION_ID,EXPECTED_RUNS,COMPLETED_RUNS,NA_RUNS,BLOCKED_RUNS,CROSS_SELLER_RECURRENCE,TRACEABLE_CREATOR_OR_RIGHTS_SOURCE,PROVENANCE_CONFIDENCE,PROVENANCE_BASIS,FINAL_GATE0_DISPOSITION,DECISION_RATIONALE,DECIDED_BY,DECIDED_AT_UTC,LIMITATIONS
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,9,https://www.etsy.com/market/comfort_colors_bigfoot_shirts,NOT-OPENED — search title/snippet reviewed,etsy.com,Comfort Colors Bigfoot Shirts - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch only,UNCERTAIN,UNRESOLVED,"Subject matches, but the dandelion-blowing composition is not established.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,10,https://www.etsy.com/market/vintage_bigfoot_t_shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,Vintage Bigfoot T Shirt - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch only,UNCERTAIN,UNRESOLVED,"Subject matches, but the dandelion-blowing composition is not established.",NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,OpenAI web search,,"""Bigfoot Dandelion Shirt"" ""Sasquatch Nature""",UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:44.811Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,1,https://www.etsy.com/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,https://www.etsy.com/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy Canada",Monlesacx,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,2,https://shop.tiktok.com/us/pdp/bigfoot-dandelion-shirt-vintage-sasquatch-tee-outdoor-gift/1732514704730132908,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,Bigfoot Dandelion Shirt Vintage Sasquatch Nature Tee Cotton Graphic T-Shirt - TikTok Shop,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,3,https://shop.tiktok.com/us/pdp/1732615243842556660,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,"Bigfoot Dandelion Shirt - Cotton Outdoor Tee, White - TikTok Shop",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,4,https://shop.tiktok.com/us/pdp/bigfoot-dandelion-shirt-vintage-sasquatch-tee-outdoor-gift/1732585007659782290,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,"Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-Shirt, Outdoor Adventure Shirt, Bigfoot Lover Gift Top - TikTok Shop",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,5,https://www.etsy.com/il-en/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy",Monlesacx,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,6,https://www.etsy.com/in-en/listing/4544179828/comfort-colors-bigfoot-dandelion-shirt,https://www.etsy.com/in-en/listing/4544179828/comfort-colors-bigfoot-dandelion-shirt,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy",GerardDrewStudio,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",YES,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,7,https://shop.tiktok.com/us/pdp/1732590832970404556,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,"Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-Shirt, Outdoor Adventure Gift - TikTok Shop",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,8,https://yumegardens.com/products/bigfoot-dandelion-shirt-sasquatch-nature-graphic-tee-yume-garden,NOT-OPENED — search title/snippet reviewed,yumegardens.com,Bigfoot Dandelion Shirt | Sasquatch Nature Graphic Tee | Yume Garden – Yume Gardens Indonesia,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,9,https://yumegardens.com/collections/all,NOT-OPENED — search title/snippet reviewed,yumegardens.com,Products – Yume Gardens Indonesia,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,no material candidate elements established,NO,UNRESOLVED,No material match is visible in the result title/snippet; retained because it is within the first 10 organic results.,NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-T-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,CLEAN-TITLE,REQUIRED,,OPEN-WEB,,,,,,,,,,,,10,https://business.walmart.com/ip/Comfort-Colors-Bigfoot-Dandelion-Shirt-Vintage-Sasquatch-Nature-Tee-Woodland-Cryptid-Graphic-T-Shirt-Outdoor-Adventure-Gift/20758512447,NOT-OPENED — search title/snippet reviewed,business.walmart.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-Shirt, Outdoor Adventure Gift - Walmart Business Supplies",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,OpenAI web search,etsy.com,Bigfoot Sasquatch blowing on dandelion seeds graphic t-shirt,UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:44.811Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,1,https://www.etsy.com/listing/4509871661/retro-bigfoot-dandelion-t-shirt-cryptid,NOT-OPENED — search title/snippet reviewed,etsy.com,"Retro Bigfoot Dandelion T-shirt, Cryptid Humor Tee, Funny Sasquatch Shirt, Retro Forest Creature Graphic Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,2,https://www.etsy.com/listing/4505700374/sasquatch-blowing-dandelion-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Sasquatch Blowing Dandelion Shirt, Bigfoot T-shirt, Sasquatch Tee, Dandelion Graphic T-shirt, Blowing Wishes Shirt, Nature Lover Gift - Etsy Canada",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,3,https://www.etsy.com/listing/4498568133/bigfoot-blowing-dandelion-shirt-vintage,NOT-OPENED — search title/snippet reviewed,etsy.com,"Bigfoot Blowing Dandelion Shirt, Vintage Sasquatch Nature Graphic Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,4,https://www.etsy.com/in-en/listing/4544179828/comfort-colors-bigfoot-dandelion-shirt,https://www.etsy.com/in-en/listing/4544179828/comfort-colors-bigfoot-dandelion-shirt,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy",GerardDrewStudio,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,5,https://www.etsy.com/au/listing/4495922703/bigfoot-blowing-dandelion-shirt-vintage,NOT-OPENED — search title/snippet reviewed,etsy.com,"Bigfoot Blowing Dandelion Shirt, Vintage Sasquatch Art, Nature Lover Outfit - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,6,https://www.etsy.com/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,https://www.etsy.com/listing/4520342710/comfort-colors-bigfoot-dandelion-shirt,etsy.com,"Comfort Colors Bigfoot Dandelion Shirt, Vintage Sasquatch Nature Tee, Woodland Cryptid Graphic T-shirt, Outdoor Adventure Gift - Etsy Canada",Monlesacx,SOURCE-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,7,https://www.etsy.com/listing/4499060475/funny-bigfoot-blowing-dandelion-png,https://www.etsy.com/listing/4499060475/funny-bigfoot-blowing-dandelion-png,etsy.com,"Funny Bigfoot Blowing Dandelion Png, Blowing Wishes Png, Father's Day Png, Bigfoot Dad Png, Sasquatch Vintage Png, Nature Lover Png, Camping - Etsy New Zealand",NatalieGiftsShop,UNRELATED-SELLER,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",YES,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,8,https://www.etsy.com/listing/4499688348/bigfoot-blowing-wishes-png-cute,NOT-OPENED — search title/snippet reviewed,etsy.com,"Bigfoot Blowing Wishes PNG, Cute Sasquatch Dandelion PNG, Funny Woodland Cryptid Design, Vintage Nature Sublimation, Digital Download - Etsy UK",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,9,https://www.etsy.com/in-en/listing/4497597422/bigfoot-blowing-dandelion-shirt-funny,NOT-OPENED — search title/snippet reviewed,etsy.com,"Bigfoot Blowing Dandelion Shirt, Funny Sasquatch Tee, Vintage Nature Art T-shirt, Cryptid Lover Gift, Retro Forest Graphic Tee - Etsy Ireland",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,SOURCE-DOMAIN,,,,,,,,,,,,10,https://www.etsy.com/listing/4507350091/blowing-wishes-funny-bigfoot-blowing,NOT-OPENED — search title/snippet reviewed,etsy.com,Blowing Wishes Funny Bigfoot Blowing Dandelion Vintage Shirt - Etsy,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,OpenAI web search,,Bigfoot Sasquatch blowing on dandelion seeds graphic t-shirt,UNAVAILABLE — search-service result-page URL not exposed,2026-09-25T18:19:44.811Z,United States / English,COMPLETE-10,10,10,Codex / TRACE provenance reviewer,First organic results returned by the search service were reviewed and recorded by ordinal; sponsored modules were not counted.,,,,,,,,,,,,,,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,1,https://shop.tiktok.com/us/pdp/comfort-colors-bigfoot-dandelion-tee-vintage-nature-gift/1732510095680246509,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,Bigfoot Blowing Dandelion Comfort Colors Cotton T-Shirt - TikTok Shop,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,2,https://www.etsy.com/listing/4509871661/retro-bigfoot-dandelion-t-shirt-cryptid,NOT-OPENED — search title/snippet reviewed,etsy.com,"Retro Bigfoot Dandelion T-shirt, Cryptid Humor Tee, Funny Sasquatch Shirt, Retro Forest Creature Graphic Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,3,https://www.etsy.com/listing/4505700374/sasquatch-blowing-dandelion-shirt,NOT-OPENED — search title/snippet reviewed,etsy.com,"Sasquatch Blowing Dandelion Shirt, Bigfoot T-shirt, Sasquatch Tee, Dandelion Graphic T-shirt, Blowing Wishes Shirt, Nature Lover Gift - Etsy Canada",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,4,https://shop.tiktok.com/us/pdp/sasquatch-blowing-dandelion-shirt-bigfoot-t-shirt-nature-lover-gift/1732438060669637279,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,"Sasquatch Blowing Dandelion Cotton T-Shirt for Men, Black - TikTok Shop",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,5,https://www.etsy.com/listing/4498568133/bigfoot-blowing-dandelion-shirt-vintage,NOT-OPENED — search title/snippet reviewed,etsy.com,"Bigfoot Blowing Dandelion Shirt, Vintage Sasquatch Nature Graphic Tee - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,6,https://livebeautifully.store/products/bigfoot-dandelion-t-shirt-whimsical-sasquatch-graphic-tee,NOT-OPENED — search title/snippet reviewed,livebeautifully.store,Bigfoot Dandelion T-Shirt | Whimsical Sasquatch Graphic Tee – Live Beautifully Co.,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,7,https://www.etsy.com/au/listing/4495922703/bigfoot-blowing-dandelion-shirt-vintage,NOT-OPENED — search title/snippet reviewed,etsy.com,"Bigfoot Blowing Dandelion Shirt, Vintage Sasquatch Art, Nature Lover Outfit - Etsy",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,8,https://shop.tiktok.com/us/pdp/1732527809201607056,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,Bigfoot Dandelion T-Shirt Vintage Sasquatch Graphic Tee - TikTok Shop,UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,9,https://shop.tiktok.com/us/pdp/1732527453628044185,NOT-OPENED — search title/snippet reviewed,shop.tiktok.com,"Bigfoot Dandelion Women's T-Shirt - 100% Cotton, Black - TikTok Shop",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
ORGANIC_RESULT,TRACE-P002-ORIGIN-ETSY-B04-C-WEB,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-01-MR-10,,COMPOSITION,REQUIRED,,OPEN-WEB,,,,,,,,,,,,10,https://www.etsy.com/listing/4499688348/bigfoot-blowing-wishes-png-cute,NOT-OPENED — search title/snippet reviewed,etsy.com,"Bigfoot Blowing Wishes PNG, Cute Sasquatch Dandelion PNG, Funny Woodland Cryptid Design, Vintage Nature Sublimation, Digital Download - Etsy UK",UNAVAILABLE — not exposed in search result,UNKNOWN,UNAVAILABLE — no stable listing/publication date exposed,Bigfoot/Sasquatch in profile blowing dandelion seeds,YES,UNRESOLVED,"Title/snippet materially matches the candidate subject, action, and composition.",NO,,,,,,,,,,,,,,
SEARCH_RUN,TRACE-P002-ORIGIN-ETSY-B02-W-SRC,TRACE-PILOT-002,TRACE-P002-OBS-ETSY-11-MR-08,,EXACT-WORDING,N/A-NO-TEXT,Observed candidate artwork contains no wording.,SOURCE-DOMAIN,NOT-RUN — N/A,etsy.com,N/A — no text,N/A — no search executed,2026-09-25T18:19:41.454Z,United States / English,N/A-NO-TEXT,0,0,Codex / TRACE provenance reviewer,Explicit N/A record required by the frozen protocol for a genuinely text-free design.,,,,,,,,,,,,,,,,,,,,,,,,,,,
