row_type,pilot_id,pool_id,store_order,store_id,store_name,surface_status,captured_at_utc,collection_scope,collection_url,requested_sort,returned_sort_label,sort_active_state,collection_capture_count,observation_id,raw_rank,product_handle,product_title,product_url,thumbnail_alt,screen_basis,title_thumbnail_screen,pre_origin_detail_disposition,gate0_basis,family_first_observation_id,family_first_rank,detail_opened,review_scope,item_review_count,item_sales_evidence,nonzero_sales_corroboration,provenance_candidate_grade,provenance_candidate_basis,origin_search_state,store_queue_rank,notes
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-04,4,fitness-taco-in-my-mouth-t-shirt,Fitness Taco In My Mouth Men's T Shirt,https://www.crazydogtshirts.com/products/fitness-taco-in-my-mouth-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-04,4,NO,,,,,,,NOT-RUN,4,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-05,5,with-a-body-like-this-who-needs-hair-mens-tshirt,With A Body Like This Who Needs Hair Men's T Shirt,https://www.crazydogtshirts.com/products/with-a-body-like-this-who-needs-hair-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-05,5,NO,,,,,,,NOT-RUN,5,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-06,6,talk-to-myself-t-shirt,"Of Course I Talk To Myself, I Need Expert Advice Men's T Shirt",https://www.crazydogtshirts.com/products/talk-to-myself-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-06,6,NO,,,,,,,NOT-RUN,6,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-07,7,awesome-like-my-daughter-mens-tshirt,Awesome Like My Daughter Men's T Shirt,https://www.crazydogtshirts.com/products/awesome-like-my-daughter-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-07,7,NO,,,,,,,NOT-RUN,7,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-08,8,hide-and-seek-champion-mens-tshirt,Hide And Seek Champion Men's T Shirt,https://www.crazydogtshirts.com/products/hide-and-seek-champion-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-08,8,NO,,,,,,,NOT-RUN,8,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-09,9,i-like-coffee-and-maybe-3-people-mens-tshirt,I Like Coffee And Maybe 3 People Men's T Shirt,https://www.crazydogtshirts.com/products/i-like-coffee-and-maybe-3-people-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-09,9,NO,,,,,,,NOT-RUN,9,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-10,10,world-s-greatest-farter-father-t-shirt,World's Greatest Farter Father Men's T Shirt,https://www.crazydogtshirts.com/products/world-s-greatest-farter-father-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-10,10,NO,,,,,,,NOT-RUN,10,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-11,11,mens-my-favorite-people-call-me-papa-tshirt-funny-fathers-day-tee-for-guys,My Favorite People Call Me Papa Men's T Shirt,https://www.crazydogtshirts.com/products/mens-my-favorite-people-call-me-papa-tshirt-funny-fathers-day-tee-for-guys,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-11,11,NO,,,,,,,NOT-RUN,11,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-12,12,wonder-if-beer-thinks-about-me-t-shirt,Wonder if Beer Thinks About Me Men's T Shirt,https://www.crazydogtshirts.com/products/wonder-if-beer-thinks-about-me-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-12,12,NO,,,,,,,NOT-RUN,12,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-13,13,science-like-magic-but-real-mens-tshirt,Science: Like Magic But Real Men's T Shirt,https://www.crazydogtshirts.com/products/science-like-magic-but-real-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-13,13,NO,,,,,,,NOT-RUN,13,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-14,14,silently-correcting-your-grammar-t-shirt,I'm Silently Correcting Your Grammar Men's T Shirt,https://www.crazydogtshirts.com/products/silently-correcting-your-grammar-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-14,14,NO,,,,,,,NOT-RUN,14,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-15,15,okayest-brother-shirt,World's Okayest Brother Men's T Shirt,https://www.crazydogtshirts.com/products/okayest-brother-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-15,15,NO,,,,,,,NOT-RUN,15,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-16,16,bushwood-country-club-t-shirt,Bushwood Country Club Men's T Shirt,https://www.crazydogtshirts.com/products/bushwood-country-club-t-shirt,,TITLE+RENDERED-THUMBNAIL,IP-EXCLUDED,IP-EXCLUDED,Bushwood Country Club is Caddyshack-dependent,TRACE-P002-OBS-DTC-S05-16,16,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-17,17,mens-im-hiding-camo-tee-shirt-funny-sarcastic-military-tee-for-guys,I'm Hiding Men's T Shirt,https://www.crazydogtshirts.com/products/mens-im-hiding-camo-tee-shirt-funny-sarcastic-military-tee-for-guys,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-17,17,NO,,,,,,,NOT-RUN,16,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-18,18,surely-not-everybody-was-kung-fu-fighting-mens-tshirt,Surely Not Everybody Was Kung Fu Fighting Men's T Shirt,https://www.crazydogtshirts.com/products/surely-not-everybody-was-kung-fu-fighting-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,IP-EXCLUDED,IP-EXCLUDED,Recognizable song-lyric dependency,TRACE-P002-OBS-DTC-S05-18,18,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-19,19,touch-down-baseball-bat-t-shirt,Touch Down Baseball Bat Men's T Shirt,https://www.crazydogtshirts.com/products/touch-down-baseball-bat-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-19,19,NO,,,,,,,NOT-RUN,17,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-20,20,hold-on-let-me-overthink-this-mens-tshirt,Hold On Let Me Overthink This Men's T Shirt,https://www.crazydogtshirts.com/products/hold-on-let-me-overthink-this-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-20,20,NO,,,,,,,NOT-RUN,18,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-21,21,mens-body-by-bacon-t-shirt-funny-bacon-eating-shirt-bacon-lovers-tee,Body By Bacon Men's T Shirt,https://www.crazydogtshirts.com/products/mens-body-by-bacon-t-shirt-funny-bacon-eating-shirt-bacon-lovers-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-21,21,NO,,,,,,,NOT-RUN,19,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-22,22,smart-ass-university-t-shirt-funny-college-shirt-sarcastic-tee-school-shirt,Smart Ass University Men's T Shirt,https://www.crazydogtshirts.com/products/smart-ass-university-t-shirt-funny-college-shirt-sarcastic-tee-school-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-22,22,NO,,,,,,,NOT-RUN,20,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-23,23,you-re-killin-me-smalls-t-shirt,You're Killing Me Smalls Men's T Shirt,https://www.crazydogtshirts.com/products/you-re-killin-me-smalls-t-shirt,,TITLE+RENDERED-THUMBNAIL,IP-EXCLUDED,IP-EXCLUDED,Recognizable The Sandlot expression,TRACE-P002-OBS-DTC-S05-23,23,NO,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,5,P002-DTC-S05,Crazy Dog T-Shirts,COMPLETE,2026-09-25T18:20:07.804Z,CRAZY SHIRTS,https://www.crazydogtshirts.com/collections/crazy-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S05-24,24,pick-up-chicks-mens-tshirt,Pick Up Chicks Men's T Shirt,https://www.crazydogtshirts.com/products/pick-up-chicks-mens-tshirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S05-24,24,NO,,,,,,,NOT-RUN,21,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
SURFACE,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,,,,,,,,,,,,,,,,,,,,,,Complete 24-product collection captured.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-01,1,simple-t-shirt,Simple,https://aukcliff.com/products/simple-t-shirt,,TITLE+RENDERED-THUMBNAIL,PRODUCT-EXCLUDED,PRODUCT-EXCLUDED,Basic house-mark tee; product page calls it Our own mark and the plainest thing we make,TRACE-P002-OBS-DTC-S06-01,1,YES,,,,,,,NOT-APPLICABLE-EXCLUDED,,Gate 0 contamination-control screen; not an infringement or legal conclusion.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-02,2,coastal-waves-t-shirt,Coastal Waves,https://aukcliff.com/products/coastal-waves-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,ORIGIN-PENDING,Highest-ranked canonical family surviving basic/title/thumbnail Gate 0 in this store.,TRACE-P002-OBS-DTC-S06-02,2,YES,ITEM-STRUCTURED,4,Named-product JSON-LD reports four reviews; 830-review display is explicitly across the shop and is not counted as item reviews,YES,HIGH-CANDIDATE,Store says artist made and that designs are made by the store; origin not independently tested.,NOT-RUN,1,Provisional candidate only; mandatory cross-market origin searches and final Gate 0 remain open; no SDC created.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-03,3,captain-puffin-wildlife-photographer-t-shirt,Captain Puffin Wildlife Photographer,https://aukcliff.com/products/captain-puffin-wildlife-photographer-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-03,3,NO,,,,,,,NOT-RUN,2,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-04,4,captain-puffin-hiker-t-shirt,Captain Puffin Hiker,https://aukcliff.com/products/captain-puffin-hiker-t-shirt,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-04,4,NO,,,,,,,NOT-RUN,3,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
PRODUCT,TRACE-PILOT-002,TRACE-P002-POOL-DTC,6,P002-DTC-S06,AukCliff,COMPLETE,2026-09-25T18:20:56.547Z,T-shirts,https://aukcliff.com/collections/explore-the-great-outdoors-with-t-shirts?sort_by=best-selling,sort_by=best-selling,Best selling,VERIFIED,24,TRACE-P002-OBS-DTC-S06-05,5,embrace-the-mountain-call-tee,Embrace The Mountain Call,https://aukcliff.com/products/embrace-the-mountain-call-tee,,TITLE+RENDERED-THUMBNAIL,CANDIDATE,SURFACE-PASS-DETAIL-NOT-OPENED,Fixed graphic-shirt family survived the basic/title/rendered-thumbnail screen; detail and origin remain pending if reached.,TRACE-P002-OBS-DTC-S06-05,5,NO,,,,,,,NOT-RUN,4,Deterministic same-store continuation row; inspect only if every earlier store_queue_rank family fails.
